"NodeKey","ParentKey","SoItemPos","ProductGuid","NoteGuid","CurrencyCode","GrossAmount","NetAmount","TaxAmount","ItemAtpStatus","OpItemPos","Dataaging","Dummy","Change_Type","Change_Date"
"42010AA400041EED8CF39466BF4DD6BA","42010AA400041EED8CF39466561D16BA","0000000010","42010AA400041EED8CF393ABD2A736BA","42010AA400041EED8CF394666EFC16BA","EUR","19.02","15.98","3.04","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF4DF6BA","42010AA400041EED8CF39466561D36BA","0000000010","42010AA400041EED8CF393ABD2AF96BA","42010AA400041EED8CF394666EFC36BA","EUR","3.18","2.67","0.51","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF4E16BA","42010AA400041EED8CF39466561D56BA","0000000010","42010AA400041EED8CF393ABD2A036BA","42010AA400041EED8CF394666EFC56BA","EUR","28.38","23.85","4.53","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF4E36BA","42010AA400041EED8CF39466561D76BA","0000000010","42010AA400041EED8CF393ABD2A156BA","42010AA400041EED8CF394666EFC76BA","EUR","21.18","17.8","3.38","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF4E56BA","42010AA400041EED8CF39466561D76BA","0000000020","42010AA400041EED8CF393ABD2AA56BA","42010AA400041EED8CF394666EFC96BA","EUR","10.67","8.97","1.7","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF4E76BA","42010AA400041EED8CF39466561D96BA","0000000010","42010AA400041EED8CF393ABD2AB36BA","42010AA400041EED8CF394666EFCB6BA","EUR","56.5","47.48","9.02","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF4E96BA","42010AA400041EED8CF39466561D96BA","0000000020","42010AA400041EED8CF393ABD2AC76BA","42010AA400041EED8CF394666EFCD6BA","EUR","24.4","20.5","3.9","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF4EB6BA","42010AA400041EED8CF39466561DB6BA","0000000010","42010AA400041EED8CF393ABD2A6F6BA","42010AA400041EED8CF394666EFCF6BA","EUR","18.56","15.6","2.96","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF4ED6BA","42010AA400041EED8CF39466561DD6BA","0000000010","42010AA400041EED8CF393ABD2A9B6BA","42010AA400041EED8CF394666EFD16BA","EUR","3.81","3.2","0.61","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF4EF6BA","42010AA400041EED8CF39466561DF6BA","0000000010","42010AA400041EED8CF393ABD2A5D6BA","42010AA400041EED8CF394666EFD36BA","EUR","20.53","17.25","3.28","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF4F16BA","42010AA400041EED8CF39466561E16BA","0000000010","42010AA400041EED8CF393ABD2AF36BA","42010AA400041EED8CF394666EFD56BA","EUR","114.54","96.25","18.29","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF4F36BA","42010AA400041EED8CF39466561E36BA","0000000010","42010AA400041EED8CF393ABD29EF6BA","42010AA400041EED8CF394666EFD76BA","EUR","25.29","21.25","4.04","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF4F56BA","42010AA400041EED8CF39466561E56BA","0000000010","42010AA400041EED8CF393ABD2A6B6BA","42010AA400041EED8CF394666EFD96BA","EUR","18.56","15.6","2.96","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF4F76BA","42010AA400041EED8CF39466561E76BA","0000000010","42010AA400041EED8CF393ABD2AFB6BA","42010AA400041EED8CF394666EFDB6BA","EUR","23.92","20.1","3.82","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF4F96BA","42010AA400041EED8CF39466561E96BA","0000000010","42010AA400041EED8CF393ABD2A3D6BA","42010AA400041EED8CF394666EFDD6BA","EUR","35.11","29.5","5.61","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF4FB6BA","42010AA400041EED8CF39466561EB6BA","0000000010","42010AA400041EED8CF393ABD2A336BA","42010AA400041EED8CF394666EFDF6BA","EUR","20.77","17.45","3.32","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF4FD6BA","42010AA400041EED8CF39466561ED6BA","0000000010","42010AA400041EED8CF393ABD2B536BA","42010AA400041EED8CF394666EFE16BA","EUR","103.29","86.8","16.49","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF4FF6BA","42010AA400041EED8CF39466561EF6BA","0000000010","42010AA400041EED8CF393ABD2AFB6BA","42010AA400041EED8CF394666EFE36BA","EUR","31.89","26.8","5.09","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5016BA","42010AA400041EED8CF39466561F16BA","0000000010","42010AA400041EED8CF393ABD2B836BA","42010AA400041EED8CF394666EFE56BA","EUR","13.71","11.52","2.19","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5036BA","42010AA400041EED8CF39466561F36BA","0000000010","42010AA400041EED8CF393ABD2AA96BA","42010AA400041EED8CF394666EFE76BA","EUR","8.47","7.12","1.35","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5056BA","42010AA400041EED8CF39466561F56BA","0000000010","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF394666EFE96BA","EUR","2.5","2.1","0.4","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5076BA","42010AA400041EED8CF39466561F76BA","0000000010","42010AA400041EED8CF393ABD2A9F6BA","42010AA400041EED8CF394666EFEB6BA","EUR","9.4","7.9","1.5","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5096BA","42010AA400041EED8CF39466561F96BA","0000000010","42010AA400041EED8CF393ABD2ABB6BA","42010AA400041EED8CF394666EFED6BA","EUR","11.42","9.6","1.82","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF50B6BA","42010AA400041EED8CF39466561FB6BA","0000000010","42010AA400041EED8CF393ABD2A056BA","42010AA400041EED8CF394666EFEF6BA","EUR","24.63","20.7","3.93","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF50D6BA","42010AA400041EED8CF39466561FD6BA","0000000010","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF394666EFF16BA","EUR","1","0.84","0.16","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF50F6BA","42010AA400041EED8CF39466561FF6BA","0000000010","42010AA400041EED8CF393ABD2A7F6BA","42010AA400041EED8CF394666EFF36BA","EUR","4.64","3.9","0.74","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5116BA","42010AA400041EED8CF39466562016BA","0000000010","42010AA400041EED8CF393ABD2B376BA","42010AA400041EED8CF394666EFF56BA","EUR","249.9","210","39.9","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5136BA","42010AA400041EED8CF39466562016BA","0000000020","42010AA400041EED8CF393ABD2A4F6BA","42010AA400041EED8CF394666EFF76BA","EUR","7.02","5.9","1.12","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5156BA","42010AA400041EED8CF39466562036BA","0000000010","42010AA400041EED8CF393ABD2A856BA","42010AA400041EED8CF394666EFF96BA","EUR","5.93","4.98","0.95","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5176BA","42010AA400041EED8CF39466562056BA","0000000010","42010AA400041EED8CF393ABD2A896BA","42010AA400041EED8CF394666EFFB6BA","EUR","61.83","51.96","9.87","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5196BA","42010AA400041EED8CF39466562076BA","0000000010","42010AA400041EED8CF393ABD2AA36BA","42010AA400041EED8CF394666EFFD6BA","EUR","3.31","2.78","0.53","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF51B6BA","42010AA400041EED8CF39466562076BA","0000000020","42010AA400041EED8CF393ABD2B536BA","42010AA400041EED8CF394666EFFF6BA","EUR","103.29","86.8","16.49","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF51D6BA","42010AA400041EED8CF39466562096BA","0000000010","42010AA400041EED8CF393ABD2A4F6BA","42010AA400041EED8CF394666F0016BA","EUR","35.11","29.5","5.61","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF51F6BA","42010AA400041EED8CF39466562096BA","0000000020","42010AA400041EED8CF393ABD2A476BA","42010AA400041EED8CF394666F0036BA","EUR","21.06","17.7","3.36","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5216BA","42010AA400041EED8CF394665620B6BA","0000000010","42010AA400041EED8CF393ABD2A696BA","42010AA400041EED8CF394666F0056BA","EUR","8.93","7.5","1.43","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5236BA","42010AA400041EED8CF394665620B6BA","0000000020","42010AA400041EED8CF393ABD2A536BA","42010AA400041EED8CF394666F0076BA","EUR","28.08","23.6","4.48","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5256BA","42010AA400041EED8CF394665620D6BA","0000000010","42010AA400041EED8CF393ABD2B4D6BA","42010AA400041EED8CF394666F0096BA","EUR","129.95","109.2","20.75","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5276BA","42010AA400041EED8CF394665620D6BA","0000000020","42010AA400041EED8CF393ABD2B796BA","42010AA400041EED8CF394666F00B6BA","EUR","6.31","5.3","1.01","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5296BA","42010AA400041EED8CF394665620F6BA","0000000010","42010AA400041EED8CF393ABD2A4D6BA","42010AA400041EED8CF394666F00D6BA","EUR","21.06","17.7","3.36","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF52B6BA","42010AA400041EED8CF39466562116BA","0000000010","42010AA400041EED8CF393ABD2AE56BA","42010AA400041EED8CF394666F00F6BA","EUR","160.65","135","25.65","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF52D6BA","42010AA400041EED8CF39466562116BA","0000000020","42010AA400041EED8CF393ABD2B516BA","42010AA400041EED8CF394666F0116BA","EUR","53.19","44.7","8.49","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF52F6BA","42010AA400041EED8CF39466562136BA","0000000010","42010AA400041EED8CF393ABD2A256BA","42010AA400041EED8CF394666F0136BA","EUR","351.05","295","56.05","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5316BA","42010AA400041EED8CF39466562156BA","0000000010","42010AA400041EED8CF393ABD2ABB6BA","42010AA400041EED8CF394666F0156BA","EUR","19.04","16","3.04","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5336BA","42010AA400041EED8CF39466562176BA","0000000010","42010AA400041EED8CF393ABD2A816BA","42010AA400041EED8CF394666F0176BA","EUR","23.21","19.5","3.71","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5356BA","42010AA400041EED8CF39466562176BA","0000000020","42010AA400041EED8CF393ABD2AB56BA","42010AA400041EED8CF394666F0196BA","EUR","36.18","30.4","5.78","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5376BA","42010AA400041EED8CF39466562196BA","0000000010","42010AA400041EED8CF393ABD2AD96BA","42010AA400041EED8CF394666F01B6BA","EUR","29.63","24.9","4.73","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5396BA","42010AA400041EED8CF39466562196BA","0000000020","42010AA400041EED8CF393ABD2B7B6BA","42010AA400041EED8CF394666F01D6BA","EUR","3.09","2.6","0.49","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF53B6BA","42010AA400041EED8CF394665621B6BA","0000000010","42010AA400041EED8CF393ABD2AB56BA","42010AA400041EED8CF394666F01F6BA","EUR","18.09","15.2","2.89","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF53D6BA","42010AA400041EED8CF394665621B6BA","0000000020","42010AA400041EED8CF393ABD2AB36BA","42010AA400041EED8CF394666F0216BA","EUR","56.5","47.48","9.02","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF53F6BA","42010AA400041EED8CF394665621D6BA","0000000010","42010AA400041EED8CF393ABD2B3D6BA","42010AA400041EED8CF394666F0236BA","EUR","166.6","140","26.6","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5416BA","42010AA400041EED8CF394665621F6BA","0000000010","42010AA400041EED8CF393ABD2B2B6BA","42010AA400041EED8CF394666F0256BA","EUR","862.75","725","137.75","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5436BA","42010AA400041EED8CF394665621F6BA","0000000020","42010AA400041EED8CF393ABD2B716BA","42010AA400041EED8CF394666F0276BA","EUR","20.83","17.5","3.33","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5456BA","42010AA400041EED8CF39466562216BA","0000000010","42010AA400041EED8CF393ABD2ADB6BA","42010AA400041EED8CF394666F0296BA","EUR","14.82","12.45","2.37","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5476BA","42010AA400041EED8CF39466562216BA","0000000020","42010AA400041EED8CF393ABD2AB36BA","42010AA400041EED8CF394666F02B6BA","EUR","42.38","35.61","6.77","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5496BA","42010AA400041EED8CF39466562236BA","0000000010","42010AA400041EED8CF393ABD2B656BA","42010AA400041EED8CF394666F02D6BA","EUR","4.28","3.6","0.68","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF54B6BA","42010AA400041EED8CF39466562236BA","0000000020","42010AA400041EED8CF393ABD2B0B6BA","42010AA400041EED8CF394666F02F6BA","EUR","2.46","2.07","0.39","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF54D6BA","42010AA400041EED8CF39466562256BA","0000000010","42010AA400041EED8CF393ABD2B3F6BA","42010AA400041EED8CF394666F0316BA","EUR","180.88","152","28.88","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF54F6BA","42010AA400041EED8CF39466562276BA","0000000010","42010AA400041EED8CF393ABD2B236BA","42010AA400041EED8CF394666F0336BA","EUR","1660.05","1395","265.05","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5516BA","42010AA400041EED8CF39466562276BA","0000000020","42010AA400041EED8CF393ABD2A116BA","42010AA400041EED8CF394666F0356BA","EUR","10.59","8.9","1.69","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5536BA","42010AA400041EED8CF39466562296BA","0000000010","42010AA400041EED8CF393ABD2AE76BA","42010AA400041EED8CF394666F0376BA","EUR","34.99","29.4","5.59","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5556BA","42010AA400041EED8CF39466562296BA","0000000020","42010AA400041EED8CF393ABD2A1B6BA","42010AA400041EED8CF394666F0396BA","EUR","47.58","39.98","7.6","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5576BA","42010AA400041EED8CF394665622B6BA","0000000010","42010AA400041EED8CF393ABD2B816BA","42010AA400041EED8CF394666F03B6BA","EUR","30.89","25.96","4.93","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5596BA","42010AA400041EED8CF394665622D6BA","0000000010","42010AA400041EED8CF393ABD2A5D6BA","42010AA400041EED8CF394666F03D6BA","EUR","8.21","6.9","1.31","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF55B6BA","42010AA400041EED8CF394665622D6BA","0000000020","42010AA400041EED8CF393ABD2A556BA","42010AA400041EED8CF394666F03F6BA","EUR","9.25","7.77","1.48","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF55D6BA","42010AA400041EED8CF394665622F6BA","0000000010","42010AA400041EED8CF393ABD2AED6BA","42010AA400041EED8CF394666F0416BA","EUR","13.33","11.2","2.13","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF55F6BA","42010AA400041EED8CF394665622F6BA","0000000020","42010AA400041EED8CF393ABD2A7D6BA","42010AA400041EED8CF394666F0436BA","EUR","14.88","12.5","2.38","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5616BA","42010AA400041EED8CF39466562316BA","0000000010","42010AA400041EED8CF393ABD2B736BA","42010AA400041EED8CF394666F0456BA","EUR","46.37","38.97","7.4","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5636BA","42010AA400041EED8CF39466562336BA","0000000010","42010AA400041EED8CF393ABD2A096BA","42010AA400041EED8CF394666F0476BA","EUR","23.15","19.45","3.7","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5656BA","42010AA400041EED8CF39466562356BA","0000000010","42010AA400041EED8CF393ABD2A256BA","42010AA400041EED8CF394666F0496BA","EUR","280.84","236","44.84","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5676BA","42010AA400041EED8CF39466562356BA","0000000020","42010AA400041EED8CF393ABD2A356BA","42010AA400041EED8CF394666F04B6BA","EUR","7.38","6.2","1.18","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5696BA","42010AA400041EED8CF39466562376BA","0000000010","42010AA400041EED8CF393ABD2AB56BA","42010AA400041EED8CF394666F04D6BA","EUR","36.18","30.4","5.78","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF56B6BA","42010AA400041EED8CF39466562376BA","0000000020","42010AA400041EED8CF393ABD2AB16BA","42010AA400041EED8CF394666F04F6BA","EUR","77.29","64.95","12.34","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF56D6BA","42010AA400041EED8CF39466562396BA","0000000010","42010AA400041EED8CF393ABD29F56BA","42010AA400041EED8CF394666F0516BA","EUR","10.71","9","1.71","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF56F6BA","42010AA400041EED8CF394665623B6BA","0000000010","42010AA400041EED8CF393ABD2AED6BA","42010AA400041EED8CF394666F0536BA","EUR","19.99","16.8","3.19","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5716BA","42010AA400041EED8CF394665623B6BA","0000000020","42010AA400041EED8CF393ABD2A956BA","42010AA400041EED8CF394666F0556BA","EUR","21.24","17.85","3.39","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5736BA","42010AA400041EED8CF394665623D6BA","0000000010","42010AA400041EED8CF393ABD2B536BA","42010AA400041EED8CF394666F0576BA","EUR","103.29","86.8","16.49","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5756BA","42010AA400041EED8CF394665623D6BA","0000000020","42010AA400041EED8CF393ABD2B496BA","42010AA400041EED8CF394666F0596BA","EUR","471.24","396","75.24","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5776BA","42010AA400041EED8CF394665623F6BA","0000000010","42010AA400041EED8CF393ABD2B6F6BA","42010AA400041EED8CF394666F05B6BA","EUR","19.03","15.99","3.04","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5796BA","42010AA400041EED8CF394665623F6BA","0000000020","42010AA400041EED8CF393ABD2A536BA","42010AA400041EED8CF394666F05D6BA","EUR","21.06","17.7","3.36","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF57B6BA","42010AA400041EED8CF39466562416BA","0000000010","42010AA400041EED8CF393ABD2A956BA","42010AA400041EED8CF394666F05F6BA","EUR","21.24","17.85","3.39","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF57D6BA","42010AA400041EED8CF39466562436BA","0000000010","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF394666F0616BA","EUR","2.5","2.1","0.4","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF57F6BA","42010AA400041EED8CF39466562436BA","0000000020","42010AA400041EED8CF393ABD2A8D6BA","42010AA400041EED8CF394666F0636BA","EUR","53.51","44.97","8.54","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5816BA","42010AA400041EED8CF39466562456BA","0000000010","42010AA400041EED8CF393ABD2B416BA","42010AA400041EED8CF394666F0656BA","EUR","124.77","104.85","19.92","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5836BA","42010AA400041EED8CF39466562476BA","0000000010","42010AA400041EED8CF393ABD2B6B6BA","42010AA400041EED8CF394666F0676BA","EUR","4.17","3.5","0.67","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5856BA","42010AA400041EED8CF39466562496BA","0000000010","42010AA400041EED8CF393ABD29EF6BA","42010AA400041EED8CF394666F0696BA","EUR","10.12","8.5","1.62","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5876BA","42010AA400041EED8CF39466562496BA","0000000020","42010AA400041EED8CF393ABD2B456BA","42010AA400041EED8CF394666F06B6BA","EUR","36.18","30.4","5.78","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF5896BA","42010AA400041EED8CF394665624B6BA","0000000010","42010AA400041EED8CF393ABD2AE16BA","42010AA400041EED8CF394666F06D6BA","EUR","177.91","149.5","28.41","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF58B6BA","42010AA400041EED8CF394665624B6BA","0000000020","42010AA400041EED8CF393ABD2ACB6BA","42010AA400041EED8CF394666F06F6BA","EUR","129.47","108.8","20.67","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF58D6BA","42010AA400041EED8CF394665624D6BA","0000000010","42010AA400041EED8CF393ABD2B736BA","42010AA400041EED8CF394666F0716BA","EUR","61.83","51.96","9.87","","",,"","L","2023-11-03 04:08:25.088000000"
